Age,Annual_Income,Credit_Score,Employment_Years,Loan_Amount,Debt_to_Income_Ratio,Existing_Loans,Dependents,Loan_Approved
61,91304,396,11,42157,0.532,1,4,No
39,39163,791,21,68805,0.341,4,4,No
59,40095,414,27,95402,0.353,3,2,No
42,145452,609,26,17396,0.161,5,2,No
40,91527,850,9,42135,0.335,2,2,No
57,182376,409,17,22380,0.312,2,2,No
51,67988,491,23,10823,0.298,4,1,No
30,83873,411,2,84502,0.318,5,2,No
38,160224,602,3,88167,0.198,5,4,No
63,74663,655,29,55239,0.527,1,4,Yes
59,118431,401,20,81729,0.167,1,1,Yes
40,117263,614,21,19586,0.374,1,3,No
38,183252,493,27,7639,0.243,2,2,No
31,91270,373,8,59112,0.481,4,2,No
42,96214,706,11,54831,0.465,0,4,No
64,192149,591,8,33051,0.469,2,4,No
38,182721,483,8,90222,0.581,5,3,No
54,119317,657,15,86439,0.518,2,4,No
43,38060,398,23,40401,0.248,1,1,No
21,100558,824,4,5399,0.286,0,2,No
30,108779,765,4,49932,0.57,5,1,No
21,196559,503,13,70407,0.544,0,2,No
58,25916,704,19,96923,0.603,3,3,No
59,179720,439,13,58303,0.553,0,0,No
29,134130,617,14,30898,0.128,1,3,Yes
51,193532,675,15,45830,0.248,3,4,No
27,83581,519,6,85315,0.226,0,2,No
37,117272,648,10,78811,0.277,4,1,No
55,26335,722,3,73492,0.225,3,0,No
57,117728,532,30,60698,0.521,3,0,No
38,150823,599,4,45043,0.47,5,3,No
53,87564,431,13,87929,0.169,5,3,No
24,35892,725,8,32598,0.158,1,1,No
43,198985,533,22,85677,0.181,0,0,No
31,50524,389,8,53794,0.238,0,0,No
29,90837,803,23,78065,0.46,2,4,No
50,170975,716,10,34648,0.271,1,0,Yes
28,117700,751,27,26449,0.305,0,0,No
60,126005,769,18,73899,0.075,4,3,Yes
25,198507,347,18,26042,0.338,2,0,No
32,145902,522,11,28409,0.315,5,3,No
21,96180,765,14,92983,0.46,4,0,No
35,30520,359,1,72610,0.171,3,2,No
45,58436,579,11,98754,0.484,5,1,No
38,27128,316,2,14525,0.481,5,4,No
58,107137,620,29,42787,0.423,1,1,No
62,85275,376,25,80203,0.265,5,3,No
46,165012,770,14,50894,0.085,4,3,No
60,127524,842,13,49046,0.192,1,4,Yes
23,180848,400,18,15216,0.608,3,0,No
42,109541,839,2,6308,0.578,3,1,Yes
46,122238,843,14,71278,0.168,2,3,Yes
39,132447,562,10,35920,0.243,4,0,No
64,125185,505,21,56091,0.056,3,1,No
64,141120,779,8,32840,0.236,5,1,No
59,195790,372,27,24974,0.53,4,3,No
56,34968,737,28,69673,0.393,1,2,No
41,105634,841,6,15237,0.571,2,3,No
61,146865,713,6,77296,0.627,3,4,No
46,99426,512,6,18103,0.183,4,3,No
33,150848,366,16,53024,0.383,3,1,No
56,172915,721,3,86704,0.503,4,1,Yes
44,116196,768,24,84206,0.423,2,3,No
61,49875,670,3,39893,0.206,4,1,No
46,84888,663,6,56594,0.636,2,3,No
41,182078,699,1,35475,0.455,1,4,No
38,49525,559,21,36401,0.056,1,1,No
35,128679,344,4,12220,0.36,5,0,No
35,77604,586,9,91738,0.15,1,2,No
26,161997,839,17,33572,0.484,3,2,No
63,187194,628,27,7604,0.089,2,0,Yes
51,195271,614,26,55274,0.254,4,4,No
48,189828,718,13,32670,0.238,5,4,Yes
28,49789,604,30,77635,0.585,0,4,No
49,172987,528,2,14295,0.574,1,0,No
41,27917,485,2,74109,0.544,3,3,No
37,153575,417,18,34412,0.498,1,1,No
44,126923,425,29,73155,0.623,1,1,No
56,84328,431,20,34716,0.165,5,2,No
51,84602,460,25,49602,0.542,3,2,No
54,35410,645,24,17516,0.454,2,0,No
22,38574,383,12,35616,0.471,5,3,No
62,122057,341,6,84869,0.306,5,2,No
23,195404,734,5,92328,0.441,3,0,Yes
50,84453,465,19,13002,0.192,1,0,No
28,186877,726,12,28746,0.368,3,4,No
27,126364,347,4,79282,0.632,4,0,No
32,149488,341,5,37691,0.461,1,1,No
39,170898,484,11,37830,0.455,5,4,No
46,138535,531,7,49568,0.191,4,0,No
48,55779,700,24,10413,0.554,4,2,No
35,191364,436,17,56892,0.604,0,0,No
34,37607,819,23,6759,0.115,0,3,Yes
34,70883,532,14,38372,0.321,1,0,No
23,26100,667,7,84429,0.45,3,2,No
49,33310,692,12,96605,0.58,5,3,No
26,199800,801,6,57168,0.372,5,0,No
43,63069,666,15,27921,0.302,1,4,No
48,72740,410,19,56638,0.074,4,1,No
34,141888,560,27,29461,0.381,1,3,No
34,34233,363,24,59780,0.248,5,2,No
40,156568,799,22,15052,0.646,2,0,Yes
33,120979,359,4,75470,0.409,3,0,No
47,160246,388,19,5359,0.179,5,3,No
55,171170,655,21,66237,0.646,3,0,No
65,81121,850,14,42687,0.405,3,1,No
22,134628,668,21,96597,0.512,4,4,No
61,59421,791,24,90304,0.631,4,1,No
65,196086,704,22,68118,0.5,2,1,No
60,149586,317,14,47365,0.616,5,2,No
44,71567,667,0,52315,0.267,4,4,No
49,107163,556,3,25200,0.081,1,4,Yes
23,174711,520,19,27164,0.628,5,0,No
65,97535,572,20,56018,0.379,0,4,No
24,195583,676,20,98251,0.513,5,2,No
22,31073,546,25,36553,0.381,0,0,No
40,131534,689,3,49762,0.507,2,0,No
35,113541,546,14,99814,0.086,5,0,No
52,108535,472,2,17181,0.09,3,4,No
62,25019,627,5,18674,0.602,2,4,Yes
21,39160,422,26,85580,0.311,2,2,No
58,176227,766,13,58671,0.231,2,4,Yes
55,196161,530,1,45495,0.599,0,0,No
27,196416,611,27,89645,0.649,2,1,No
65,57398,775,24,46496,0.419,3,4,No
33,86651,489,21,30154,0.386,5,2,No
21,153171,800,30,51168,0.601,4,4,No
34,140194,586,26,58241,0.157,4,1,No
49,186395,620,20,10997,0.43,0,3,No
23,115980,360,15,47409,0.534,3,2,No
44,138866,437,2,79319,0.494,4,4,No
21,53566,425,19,46279,0.499,5,4,No
30,193427,491,5,51194,0.533,0,1,No
33,67129,513,2,28260,0.177,2,4,No
56,128661,492,25,43603,0.383,5,4,No
29,74891,322,22,92669,0.116,4,2,No
34,34982,682,14,58677,0.104,4,4,No
56,126359,455,4,79558,0.541,4,3,No
30,144075,392,25,66824,0.537,5,2,No
60,174659,429,0,65414,0.159,2,1,No
43,78074,726,24,46048,0.389,5,3,No
55,150277,524,24,33497,0.073,0,1,Yes
27,57185,311,16,35779,0.272,4,0,No
62,92325,647,19,67762,0.138,2,1,No
55,146089,373,11,83407,0.273,5,2,No
22,25584,410,19,7437,0.398,2,0,No
35,195018,781,9,6961,0.533,5,3,Yes
29,142888,496,23,58675,0.358,0,1,No
37,155747,490,1,85897,0.609,0,4,No
59,193030,363,22,94484,0.111,0,2,No
38,72323,793,7,92580,0.373,5,0,No
35,152276,364,18,16772,0.594,0,0,No
38,138700,559,28,5997,0.191,2,3,Yes
44,134318,468,15,94711,0.513,5,3,No
43,167957,476,25,36185,0.203,1,4,No
32,183095,444,18,70491,0.637,4,4,No
43,177241,354,8,42262,0.504,2,3,No
41,39469,838,7,20803,0.442,3,3,No
46,106340,435,16,85622,0.574,5,1,No
28,128060,671,14,80715,0.403,5,4,No
50,163527,322,1,50768,0.225,1,2,No
54,166569,837,3,47923,0.241,3,3,Yes
22,91598,461,30,97448,0.403,4,2,No
25,185048,459,26,82690,0.367,3,2,No
51,85698,817,5,78902,0.595,2,0,No
53,181173,676,14,50418,0.375,4,0,No
24,144190,614,12,52655,0.356,2,0,No
26,177424,516,2,15100,0.319,3,4,No
43,96602,563,19,38352,0.127,0,1,Yes
65,185733,639,15,10141,0.122,3,2,Yes
39,177856,761,13,93089,0.451,3,4,No
63,128988,460,3,63658,0.325,0,0,No
65,156031,613,9,91537,0.378,5,4,No
28,184754,430,22,82500,0.606,0,4,No
59,35914,378,22,6658,0.52,0,2,No
33,64606,766,22,77594,0.278,5,4,No
21,190827,364,3,42059,0.517,3,1,No
26,155596,718,11,50906,0.634,5,2,No
27,94603,351,4,86030,0.148,1,3,No
47,144756,325,3,6675,0.588,4,2,No
35,168387,326,29,83426,0.263,2,4,No
54,138462,579,8,24871,0.491,5,1,No
43,164949,803,19,62114,0.458,5,4,No
44,147494,636,0,67904,0.474,4,4,No
35,48038,438,15,25420,0.585,3,2,No
55,150429,691,7,44250,0.428,2,1,No
24,37869,533,12,82938,0.164,3,0,No
64,37058,731,21,57211,0.451,1,0,Yes
57,167089,587,17,67836,0.253,2,0,No
37,113724,328,0,57742,0.623,3,3,No
51,28500,405,25,78416,0.238,2,1,No
58,149541,803,29,87980,0.195,4,4,No
30,117162,476,29,39097,0.059,4,0,No
47,154798,683,6,48388,0.567,1,3,No
62,93797,597,13,18192,0.6,1,4,No
26,135633,565,7,26039,0.091,5,0,No
26,77995,453,15,38032,0.299,1,0,No
35,158053,375,13,56891,0.301,5,2,No
24,107567,850,9,79061,0.53,1,2,No
60,78075,470,8,47242,0.256,1,4,No
27,40876,399,26,64059,0.256,1,4,No
65,158054,573,19,85023,0.249,4,1,Yes
46,95791,597,6,47651,0.308,1,4,No
51,101285,511,4,85550,0.436,0,4,No
22,55214,301,13,54994,0.631,3,0,No
48,119244,588,17,63576,0.367,4,4,No
62,27019,508,18,8153,0.284,3,2,No
33,127978,745,7,18810,0.061,4,4,No
38,196911,490,9,79448,0.146,5,1,No
50,97516,321,10,5664,0.619,4,3,No
31,68524,572,4,53488,0.206,3,2,No
33,165284,430,14,85141,0.171,1,3,No
44,138518,588,2,71004,0.153,5,2,No
49,114022,491,23,74898,0.403,4,4,No
25,133518,565,22,43574,0.287,2,1,No
55,45592,542,6,31627,0.4,1,1,No
39,188275,511,6,57146,0.634,3,4,No
33,192515,307,20,48624,0.095,3,3,No
25,190619,739,19,68777,0.131,4,3,Yes
64,116931,377,21,80025,0.394,4,3,No
34,78848,803,5,84355,0.148,5,4,No
58,127841,513,30,87450,0.448,2,0,No
42,69610,478,21,37721,0.539,0,0,No
29,54817,328,26,61462,0.487,2,1,No
60,110348,361,23,43474,0.24,5,3,No
46,112524,434,5,61098,0.553,2,4,No
65,167180,727,9,30123,0.356,1,3,No
25,165291,433,19,71292,0.52,2,4,No
49,143237,782,25,75897,0.627,0,4,No
42,181389,367,25,10263,0.329,4,3,No
23,28881,761,11,99379,0.329,5,0,No
48,67202,753,3,83566,0.2,5,2,No
58,176808,316,4,39091,0.124,3,2,No
34,81623,451,22,63275,0.491,3,0,No
34,84434,760,15,71973,0.499,0,4,No
63,167181,547,26,61335,0.347,4,1,Yes
31,113979,695,12,58071,0.504,1,0,No
29,96185,456,0,54747,0.196,4,0,No
58,84056,617,0,83856,0.052,1,2,No
64,82937,397,15,37892,0.07,5,4,No
26,101567,377,20,33717,0.385,1,3,No
21,188075,838,4,10854,0.081,5,0,No
45,30508,595,26,82227,0.548,1,2,No
36,193857,730,27,18121,0.478,4,2,No
35,86155,699,16,5633,0.575,1,0,No
54,98658,312,22,88441,0.463,5,4,No
37,49509,737,6,96577,0.087,4,1,No
23,50497,698,3,90314,0.242,2,3,No
23,170490,699,1,39651,0.264,3,4,No
57,84383,343,1,93906,0.398,5,2,No
37,155053,671,3,21969,0.628,4,2,No
58,68159,673,1,59355,0.512,3,0,No
21,71814,784,0,46566,0.201,4,1,No
27,131246,716,16,84796,0.108,1,1,No
46,32945,383,7,70964,0.588,3,1,No
59,142926,782,17,40247,0.397,1,3,Yes
39,157565,595,8,35451,0.137,2,4,No
50,141265,405,1,87550,0.552,3,4,No
63,191268,508,26,6105,0.429,2,2,Yes
34,36187,469,26,46995,0.584,1,3,No
33,41696,809,3,98110,0.507,0,3,No
40,64454,649,22,31977,0.363,2,2,No
46,143763,765,6,54196,0.388,2,3,No
47,197917,380,25,73187,0.364,2,1,No
45,168452,748,10,96582,0.083,2,4,No
29,46602,400,7,38451,0.611,1,0,No
61,42619,668,2,20739,0.643,0,2,No
32,98298,829,16,85610,0.233,4,0,No
30,183926,564,27,80152,0.542,5,3,No
26,167297,501,3,29138,0.649,5,1,No
54,156027,417,15,24772,0.062,4,4,No
61,70628,422,2,60708,0.243,4,0,No
39,60171,324,26,30331,0.392,5,0,No
26,63789,668,19,63456,0.287,1,1,No
22,81572,684,21,59825,0.631,1,1,No
35,103019,573,15,83037,0.165,0,2,No
37,115373,346,0,37919,0.286,4,4,No
36,92905,634,12,45948,0.49,4,1,No
48,158539,716,16,64410,0.528,4,4,No
41,57241,833,28,83318,0.111,3,1,No
28,198966,643,27,25840,0.182,4,2,No
30,144115,620,11,97300,0.129,3,0,No
30,104143,438,15,90982,0.35,5,0,No
30,190099,406,27,72649,0.37,3,3,No
29,59822,645,1,31458,0.492,1,2,No
48,172989,746,25,39879,0.574,0,1,Yes
44,42907,761,9,77135,0.132,4,1,No
39,199218,515,27,86035,0.368,3,2,No
53,191429,681,2,68004,0.338,1,2,No
24,193259,348,11,63780,0.587,4,2,No
23,64512,356,20,78941,0.367,3,4,No
62,110656,825,24,99792,0.188,2,2,Yes
32,30357,638,5,56908,0.606,0,2,No
38,151292,307,4,11013,0.609,5,2,No
43,166050,322,23,21995,0.125,2,0,No
40,38616,343,30,82836,0.562,1,2,No
26,99759,736,0,82678,0.552,2,3,No
54,123273,368,22,79881,0.404,0,3,No
62,141694,812,15,77224,0.334,4,0,No
22,34422,576,7,85643,0.161,2,2,No
50,164674,791,12,28113,0.176,3,4,No
29,35497,382,24,81216,0.208,4,4,No
47,146482,611,13,63208,0.098,1,3,No
62,72229,401,10,97417,0.477,4,3,No
54,93628,525,24,27206,0.08,1,0,No
60,93127,685,11,40595,0.108,5,2,Yes
44,125806,767,12,18455,0.149,4,0,Yes
37,44476,440,7,31683,0.463,2,3,No
49,97597,825,9,45162,0.12,0,1,No
56,106697,631,30,40255,0.157,5,3,No
32,92209,568,2,97891,0.612,3,4,No
51,116200,643,5,10299,0.22,4,0,No
29,88575,393,20,30103,0.466,4,0,No
39,32308,369,18,43375,0.61,3,0,No
37,134941,425,17,79450,0.075,2,4,No
22,58267,682,17,96594,0.33,1,1,No
60,123629,487,25,46246,0.371,2,0,No
25,54224,805,25,23432,0.506,5,1,No
59,145721,611,25,26942,0.628,2,1,No
36,91423,434,19,38309,0.074,4,2,No
37,132491,448,24,81750,0.278,1,3,No
47,101768,401,30,88471,0.309,0,0,No
27,58696,657,17,98251,0.63,1,2,No
28,85312,441,15,98271,0.506,3,1,No
28,94939,470,20,74799,0.611,5,4,No
43,39992,664,12,40609,0.131,1,1,No
52,164062,311,23,5462,0.065,3,0,No
63,69215,354,25,64802,0.633,4,4,No
38,107544,801,10,49276,0.249,3,3,No
58,29344,624,17,21014,0.444,5,2,No
32,76523,796,15,8527,0.144,4,4,No
35,177155,615,13,49018,0.382,5,1,No
48,180706,471,6,48456,0.615,0,2,No
58,161188,689,27,5482,0.472,1,4,Yes
51,84660,577,5,53263,0.321,0,0,No
29,132773,620,16,16664,0.603,0,4,No
28,66646,383,28,19363,0.126,2,2,No
39,29610,387,22,19277,0.332,1,3,No
28,85519,447,14,63235,0.394,2,4,No
54,62265,835,9,50930,0.058,3,2,Yes
24,159924,627,24,74125,0.061,4,2,No
51,122222,397,16,72382,0.421,3,0,No
58,44788,513,1,31690,0.443,2,1,No
23,32724,610,22,64571,0.639,3,3,No
55,74725,671,16,20310,0.236,4,2,Yes
39,71026,777,12,44975,0.256,4,1,No
63,166069,482,17,84443,0.407,3,2,No
49,74588,497,18,66071,0.495,1,3,No
30,35695,632,1,14289,0.362,0,4,No
32,68422,709,28,36821,0.421,4,4,No
50,88442,656,1,98071,0.174,1,3,No
50,157470,390,17,84886,0.48,3,1,No
38,133050,474,6,71216,0.292,0,0,No
44,98227,697,9,52625,0.396,4,3,No
52,101479,563,3,86895,0.446,5,3,No
29,104462,790,3,58051,0.054,5,1,No
44,85273,826,23,19628,0.396,5,3,Yes
46,70817,472,20,82567,0.616,0,0,No
23,86171,472,0,57493,0.11,1,1,No
43,168185,558,30,95520,0.115,1,3,No
31,186206,664,1,56933,0.17,1,2,Yes
30,159338,694,30,12604,0.11,2,0,No
56,162480,308,9,39973,0.562,4,2,No
33,39842,559,14,74562,0.579,3,0,No
49,167208,412,29,25414,0.334,3,3,No
58,159569,774,11,70378,0.525,4,1,No
33,86415,778,2,20310,0.232,5,3,No
46,46340,477,29,54374,0.352,1,1,No
40,190814,803,3,18179,0.373,1,0,Yes
25,132362,781,8,67962,0.234,2,4,No
40,120330,727,13,93721,0.402,1,2,No
34,93070,816,9,82181,0.556,0,4,No
65,81725,484,9,44362,0.617,2,0,No
34,72018,675,30,99212,0.233,1,1,No
28,147907,745,4,18400,0.605,4,2,No
33,60985,311,10,58007,0.426,3,0,No
44,85341,496,28,63574,0.41,3,2,Yes
35,114249,784,26,7899,0.124,1,4,Yes
21,104712,635,13,87984,0.476,1,0,No
42,44075,628,5,69187,0.234,3,4,No
54,146229,716,10,25565,0.306,5,1,No
60,175798,812,29,64810,0.135,2,3,Yes
23,26555,436,10,19618,0.188,3,0,No
46,172731,573,2,75923,0.423,0,4,No
34,151562,657,12,54568,0.418,2,4,No
61,187038,761,17,23583,0.325,3,3,No
28,181995,530,17,44065,0.428,4,1,No
36,93625,530,5,20835,0.57,2,0,No
62,98114,414,30,75931,0.069,1,1,No
41,147656,814,12,70223,0.173,4,2,No
30,184039,411,5,32825,0.228,2,3,No
45,141292,445,11,36861,0.396,5,1,No
58,48185,648,6,59991,0.45,5,4,No
42,196564,335,13,14823,0.382,2,3,No
24,153877,507,8,27813,0.469,2,0,No
24,199099,303,2,56682,0.318,2,0,No
50,59594,419,14,5655,0.528,1,1,No
22,148126,408,6,26167,0.093,0,4,No
49,42754,377,6,28944,0.422,1,4,No
63,69507,828,23,60989,0.076,4,1,No
56,46512,348,20,56602,0.189,0,2,No
41,161883,408,18,77865,0.087,4,2,No
41,59459,779,26,99927,0.407,0,1,No
41,195514,671,26,5599,0.176,0,4,Yes
24,182798,821,28,84027,0.105,5,0,Yes
21,89757,675,1,75455,0.514,0,0,No
46,126694,422,19,77491,0.05,2,4,No
22,34862,389,27,5449,0.379,3,3,No
29,123340,448,23,32366,0.602,0,3,No
65,134912,300,13,93691,0.523,2,3,No
38,60107,719,4,54112,0.412,5,1,No
62,113080,817,0,99012,0.112,2,2,No
61,170497,666,11,26757,0.524,0,1,Yes
31,59139,445,11,25875,0.251,3,3,No
45,58444,531,18,44027,0.142,2,3,No
46,153443,768,20,8698,0.643,3,4,No
56,156324,511,29,64681,0.105,4,0,No
62,126168,405,21,23669,0.481,0,4,No
55,141304,564,1,87750,0.262,5,1,No
58,35208,557,28,49369,0.555,3,1,No
23,109151,645,23,17322,0.378,4,1,No
61,80585,510,12,91078,0.584,5,3,No
55,107680,382,11,20023,0.383,5,2,No
60,110206,382,22,45108,0.244,0,0,No
42,64069,648,22,54878,0.626,2,2,No
28,81218,594,30,58168,0.324,0,3,No
35,179290,487,26,59552,0.56,4,2,No
65,189232,717,6,64653,0.554,1,4,No
27,50006,583,20,16246,0.388,5,4,No
39,151610,630,1,98588,0.351,1,4,No
60,64916,775,7,10382,0.227,0,2,No
62,50667,779,18,92386,0.387,2,4,Yes
37,101427,340,18,22557,0.395,5,2,No
21,72688,371,17,64890,0.194,1,1,No
65,39414,794,1,67764,0.533,4,2,No
49,149668,608,29,44903,0.252,2,1,No
33,43564,678,1,19434,0.502,5,2,No
49,30316,566,12,91728,0.643,2,1,No
61,69056,538,5,91107,0.647,4,2,No
62,184262,304,7,31101,0.568,3,1,No
26,113353,411,18,90641,0.564,5,4,No
25,67239,617,5,15609,0.534,2,1,No
54,192848,346,18,16927,0.468,1,0,Yes
31,97909,592,8,39287,0.16,2,0,No
29,87938,666,14,37387,0.115,0,0,Yes
58,61054,325,16,37943,0.393,4,1,No
60,127821,514,22,52319,0.456,2,3,No
61,154581,598,7,37128,0.29,1,3,Yes
29,44012,360,8,52460,0.619,4,2,No
28,107458,721,29,86089,0.201,4,4,No
64,43164,683,4,89148,0.201,3,3,No
60,31605,715,5,20245,0.571,2,3,No
23,102254,699,20,41598,0.355,1,2,No
33,191188,476,25,76741,0.072,1,2,No
39,172217,392,20,14251,0.168,3,3,No
54,177863,807,26,78492,0.389,5,1,No
52,41120,826,10,68128,0.246,5,3,No
36,179625,575,6,39247,0.344,2,2,No
56,141648,833,29,62971,0.526,4,2,No
38,172434,482,30,57301,0.347,2,4,No
34,139140,711,27,27147,0.329,3,4,No
50,64865,330,19,96098,0.156,0,4,No
22,110482,514,14,51546,0.138,2,2,No
33,193921,651,12,19301,0.309,0,3,No
47,95437,511,14,64355,0.176,0,3,No
37,133996,484,13,79970,0.29,0,1,No
51,158557,470,5,49988,0.389,2,0,No
35,84789,531,3,84652,0.118,2,3,No
40,147863,373,28,68403,0.168,1,1,No
25,123952,552,17,9738,0.564,5,3,No
27,35461,597,17,39587,0.43,1,3,No
38,82042,373,27,34138,0.497,5,3,No
31,104548,733,28,60909,0.343,4,0,No
52,186203,498,3,93693,0.463,0,0,No
47,77967,383,26,81502,0.31,1,4,No
46,129583,516,20,58560,0.128,3,4,No
57,165815,760,0,75905,0.312,1,3,No
65,185519,536,2,88933,0.426,4,3,No
48,149182,760,4,37424,0.202,5,4,No
22,27632,810,23,37365,0.472,5,4,No
40,180359,557,19,9010,0.13,5,4,No
24,52108,528,5,86201,0.189,3,2,No
33,124572,597,27,95926,0.485,5,3,No
44,69049,804,3,56255,0.191,4,2,No
58,97556,739,4,13336,0.427,3,0,No
60,61395,472,11,85924,0.474,3,4,No
65,174596,461,6,39023,0.177,3,0,No
49,63270,752,30,84791,0.353,4,2,No
56,64190,319,12,74493,0.615,1,0,No
22,30846,371,30,19849,0.405,1,2,No
61,110440,701,7,85620,0.072,1,0,No
38,135150,743,12,65070,0.167,0,1,No
28,164884,672,11,25022,0.542,5,2,No
35,95943,607,9,56186,0.337,5,0,No
61,142211,836,9,90538,0.092,4,2,No
37,160839,583,30,15014,0.265,2,1,Yes
43,178100,789,7,34721,0.479,5,3,No
22,174875,644,26,5747,0.496,3,1,No
26,35971,575,28,97895,0.403,1,0,No
49,124242,625,27,6339,0.501,2,0,No
47,111850,848,13,29816,0.305,5,4,No
57,89481,315,22,14009,0.336,1,4,No
54,88486,482,3,46081,0.308,5,2,No
38,89840,492,19,12867,0.226,4,3,No
62,104208,313,1,82186,0.44,2,0,No
30,67991,323,8,33307,0.448,2,2,No
58,180067,535,5,65343,0.569,2,2,Yes
64,180520,802,28,39676,0.241,3,0,Yes
37,56088,554,26,50057,0.435,5,2,No
33,28177,676,18,30830,0.256,1,4,No
62,183419,614,30,26495,0.593,1,1,No
47,171756,606,2,71110,0.245,0,3,No
22,46735,408,28,26868,0.523,1,3,No
54,30100,574,12,71764,0.55,3,2,No
51,175340,617,26,77668,0.266,5,3,No
43,67691,544,10,23878,0.178,5,1,No
27,104164,721,27,70842,0.094,5,0,No
58,162479,430,13,97229,0.596,2,0,No
53,49054,724,16,26767,0.442,4,4,No
32,196270,444,17,10045,0.542,5,3,No
65,182604,642,4,15313,0.421,4,3,No
32,120120,518,24,66349,0.146,0,4,No
39,108611,496,2,41023,0.232,0,4,No
29,184813,377,6,92037,0.253,2,0,No
30,165521,670,5,94963,0.308,3,4,No
37,148311,394,26,57288,0.081,2,0,No
60,177629,688,2,61490,0.452,3,4,No
59,182731,814,26,91463,0.212,0,3,Yes
61,159977,346,19,64938,0.338,3,3,No
30,194886,457,12,92744,0.086,2,0,No
32,194920,570,10,32843,0.468,2,4,No
35,146502,721,26,73994,0.379,1,2,No
51,97220,327,20,46047,0.593,3,3,No
35,190944,476,1,95879,0.168,0,1,No
48,165448,386,7,58584,0.625,4,3,No
24,72881,567,11,80674,0.594,1,3,No
56,111245,353,11,41154,0.227,0,4,No
21,169190,382,22,23899,0.589,5,4,No
64,54888,843,14,32174,0.225,0,0,No
54,119827,684,24,76531,0.252,5,3,No
37,72460,822,7,91965,0.595,5,3,No
59,136873,522,11,89274,0.523,0,3,No
58,184361,585,22,20901,0.315,3,1,No
64,66594,743,30,84046,0.118,0,1,Yes
53,52588,388,24,28834,0.328,4,2,No
41,80013,828,9,63009,0.557,4,2,No
46,191180,460,20,6955,0.405,2,2,No
56,192656,457,2,54034,0.079,1,4,No
25,83172,568,5,35453,0.295,4,3,No
53,191121,679,24,9969,0.47,3,2,Yes
21,81615,331,30,99614,0.579,1,0,No
26,96358,386,30,65290,0.636,3,0,No
57,50112,392,21,19833,0.552,4,4,No
22,116514,809,29,30806,0.573,1,3,Yes
25,41037,815,27,82753,0.179,4,2,No
46,33996,388,14,6579,0.566,0,0,No
61,48066,453,13,17888,0.606,5,0,No
33,115963,457,2,15575,0.431,1,0,No
32,150105,717,17,36226,0.342,5,4,No
25,65865,552,20,7143,0.537,4,1,No
22,151023,588,23,12236,0.42,5,3,No
24,164139,458,23,73682,0.547,5,1,No
47,155555,611,16,28904,0.321,3,1,No
30,161413,734,27,30563,0.157,5,3,No
33,177499,653,13,91351,0.601,5,2,No
64,51440,564,13,93491,0.631,1,3,No
22,106163,307,15,93065,0.634,1,3,No
46,113738,406,18,99827,0.623,1,0,No
35,104877,368,26,71433,0.346,2,0,No
30,44314,739,10,69085,0.427,0,4,No
42,199659,437,4,85458,0.578,1,0,No
60,115365,657,0,71399,0.064,5,0,No
45,159592,819,28,65388,0.147,4,0,No
35,188208,367,21,81654,0.149,3,1,No
33,175063,445,19,5959,0.182,4,3,No
28,30110,549,24,14348,0.293,2,3,No
41,197296,683,17,13154,0.328,5,0,No
41,125011,767,25,97363,0.285,5,3,No
42,109213,810,13,24335,0.577,1,4,No
53,60252,793,4,48132,0.205,0,4,Yes
65,76887,814,4,84490,0.493,5,1,No
47,188655,663,21,71783,0.635,3,1,No
60,101251,698,4,9885,0.444,2,3,No
42,110375,419,9,98467,0.077,5,1,No
50,140625,354,9,26721,0.118,1,3,No
29,58645,369,8,77394,0.553,0,2,No
65,68664,793,13,88206,0.266,3,0,No
55,99274,655,0,80493,0.292,3,4,No
38,191302,767,28,59634,0.581,3,2,No
62,151083,587,23,32464,0.473,3,0,No
25,62261,536,5,61442,0.477,0,4,No
47,122432,517,26,80617,0.454,1,2,No
26,49365,827,24,41218,0.43,1,3,No
52,135127,569,25,31922,0.503,0,2,No
28,73817,617,6,31649,0.47,3,0,No
59,178403,563,11,59603,0.107,4,4,Yes
41,180877,643,14,54017,0.182,3,2,No
38,185446,776,15,41604,0.115,5,2,No
34,173883,820,2,93313,0.535,1,4,No
35,129591,341,15,25388,0.407,0,0,No
62,174155,317,7,53760,0.629,5,3,No
46,71610,509,13,74681,0.481,5,1,No
64,168233,731,25,94387,0.347,3,1,Yes
52,170475,629,2,98310,0.61,5,4,No
59,141833,575,11,31486,0.629,0,4,No
48,97494,721,13,46250,0.426,3,2,No
59,50805,447,28,32057,0.426,4,4,No
63,119506,349,18,88655,0.398,0,3,No
52,35468,432,3,27027,0.101,4,3,No
33,36135,404,30,38906,0.509,0,3,No
35,152056,591,11,17487,0.576,3,0,No
38,88135,531,2,34946,0.385,0,1,No
59,89699,400,30,82992,0.166,4,1,No
26,176227,558,21,58662,0.537,1,1,No
31,91036,591,26,49628,0.587,4,4,No
52,154729,411,22,27238,0.534,3,3,No
60,46990,344,15,55463,0.177,1,3,No
40,178063,782,2,90139,0.18,1,3,No
53,44134,456,2,53878,0.325,4,0,No
60,75464,524,28,19418,0.144,1,3,Yes
28,109073,372,6,12342,0.462,3,1,No
55,193576,471,9,80997,0.475,0,3,No
25,156680,719,24,37840,0.642,4,2,No
55,174119,713,15,95299,0.277,3,0,No
34,159366,535,12,70309,0.485,5,2,No
41,141685,538,18,33142,0.348,3,4,No
44,117541,679,27,64164,0.147,5,3,Yes
